Day of the Week,Start Time,Price Open,Price Close,Price High,Price Low,Volume Traded,Trade Count
,2018-12-06 00:00:00+00:00,22.79,21.25,23.95,20.5,8402.32923928,1385
,2018-12-07 00:00:00+00:00,20.92,20.26,21.25,17.58,21135.18330145,3644
,2018-12-08 00:00:00+00:00,20.04,19.69,32.52,18.55,8553.4057286,1796
,2018-12-09 00:00:00+00:00,19.5,20.18,21.16,19.25,7322.92142244,1151
,2018-12-10 00:00:00+00:00,20.2,19.36,20.28,18.79,4742.4168329,935
,2018-12-11 00:00:00+00:00,19.36,18.8,19.61,18.31,4493.46405755,922
,2018-12-12 00:00:00+00:00,18.75,19.22,19.86,18.62,7385.28888875,966
,2018-12-13 00:00:00+00:00,19.23,18.25,19.49,18.06,5911.30284072,920
,2018-12-14 00:00:00+00:00,18.29,18.58,18.81,17.82,7071.75444101,999
,2018-12-15 00:00:00+00:00,18.59,18.9,19.08,18.32,5171.95295903,1104
,2018-12-16 00:00:00+00:00,18.9,20.16,21.34,18.81,7412.88456824,1074
,2018-12-17 00:00:00+00:00,20.23,23.09,24.68,20.15,14958.84666366,1902
,2018-12-18 00:00:00+00:00,23.08,23.86,24.0,22.01,11080.83332896,1174
,2018-12-19 00:00:00+00:00,23.86,23.21,26.0,22.72,15875.5787542,1879
,2018-12-20 00:00:00+00:00,23.2,25.84,26.5,22.99,12005.83569086,1796
,2018-12-21 00:00:00+00:00,25.84,24.22,26.45,23.57,11123.13365314,1593
,2018-12-22 00:00:00+00:00,24.18,25.38,25.5,23.93,2588.30696262,709
,2018-12-23 00:00:00+00:00,25.39,26.55,27.81,25.39,9006.39198661,1225
,2018-12-24 00:00:00+00:00,26.49,26.68,28.99,26.01,9703.0160872,1469
,2018-12-25 00:00:00+00:00,26.56,24.99,26.68,23.92,5356.22678919,784
,2018-12-26 00:00:00+00:00,24.99,24.55,25.72,23.28,5607.38901913,774
,2018-12-27 00:00:00+00:00,24.52,22.16,24.93,22.01,5647.64619103,909
,2018-12-28 00:00:00+00:00,22.16,25.67,26.58,22.03,4852.96147836,1024
,2018-12-29 00:00:00+00:00,25.59,24.55,26.47,24.5,3087.79928939,887
,2018-12-30 00:00:00+00:00,24.52,25.35,25.7,24.14,2093.97053965,634
,2018-12-31 00:00:00+00:00,25.35,23.95,25.5,23.52,3220.46184146,605
,2019-01-01 00:00:00+00:00,23.97,25.16,25.41,23.61,1877.75857218,586
,2019-01-02 00:00:00+00:00,25.28,26.44,27.1,24.94,5024.46172787,970
,2019-01-03 00:00:00+00:00,26.65,25.21,26.66,24.78,3804.30370112,765
,2019-01-04 00:00:00+00:00,25.22,25.92,26.07,24.81,5540.75403282,597
,2019-01-05 00:00:00+00:00,25.72,27.74,28.72,25.68,8811.01201366,1164
,2019-01-06 00:00:00+00:00,27.52,30.98,31.84,27.23,14448.22641661,1414
,2019-01-07 00:00:00+00:00,31.19,29.75,31.25,29.29,6218.3742157,870
,2019-01-08 00:00:00+00:00,29.77,31.08,32.5,29.7,6972.84420608,1021
,2019-01-09 00:00:00+00:00,31.13,30.47,31.68,30.37,4526.96242964,675
,2019-01-10 00:00:00+00:00,30.47,26.58,30.85,25.47,13423.42410476,1411
,2019-01-11 00:00:00+00:00,26.58,25.02,26.86,24.84,7135.48256597,803
,2019-01-12 00:00:00+00:00,25.11,25.45,25.65,25.04,1660.47448674,545
,2019-01-13 00:00:00+00:00,25.39,23.71,26.0,23.45,4512.77765496,816
,2019-01-14 00:00:00+00:00,23.71,25.22,25.77,23.64,2669.77283731,622
,2019-01-15 00:00:00+00:00,25.09,24.36,25.57,23.88,3321.32555522,608
,2019-01-16 00:00:00+00:00,24.32,24.56,25.08,24.2,1975.79046482,466
,2019-01-17 00:00:00+00:00,24.51,24.48,24.86,23.44,2706.81345382,529
,2019-01-18 00:00:00+00:00,24.48,24.38,24.5,23.9,3121.39849118,516
,2019-01-19 00:00:00+00:00,24.38,25.23,25.75,24.18,3367.86797637,568
,2019-01-20 00:00:00+00:00,25.15,24.08,25.77,23.89,3609.47558783,592
,2019-01-21 00:00:00+00:00,24.08,24.17,24.35,23.87,2454.62361314,448
,2019-01-22 00:00:00+00:00,24.13,24.41,24.72,22.93,4481.4796002,641
,2019-01-23 00:00:00+00:00,24.39,24.33,24.79,24.16,2732.21485114,685
,2019-01-24 00:00:00+00:00,24.39,24.95,25.45,23.82,2299.3455185,506
,2019-01-25 00:00:00+00:00,25.0,24.94,25.25,24.3,3496.42152923,639
,2019-01-26 00:00:00+00:00,24.93,25.25,25.75,24.77,3129.44348365,767
,2019-01-27 00:00:00+00:00,25.12,24.69,25.39,23.93,5318.46704428,802
,2019-01-28 00:00:00+00:00,24.6,23.64,24.83,22.86,6762.78278878,915
,2019-01-29 00:00:00+00:00,23.65,23.64,23.82,22.92,2957.06191629,617
,2019-01-30 00:00:00+00:00,23.64,24.09,24.45,23.42,3041.90138633,661
,2019-01-31 00:00:00+00:00,24.18,23.89,24.59,23.61,4874.61990403,762
,2019-02-01 00:00:00+00:00,23.85,25.06,25.48,23.41,6067.67432574,839
,2019-02-02 00:00:00+00:00,25.02,26.37,26.89,24.73,4163.72277986,754
,2019-02-03 00:00:00+00:00,26.45,25.49,26.45,25.04,4005.87686837,664
,2019-02-04 00:00:00+00:00,25.3,25.91,26.22,25.3,3995.55261028,868
,2019-02-05 00:00:00+00:00,25.88,26.29,26.33,25.69,6835.03982766,1105
,2019-02-06 00:00:00+00:00,26.29,25.26,26.29,24.7,6351.79355259,932
,2019-02-07 00:00:00+00:00,25.22,25.32,25.79,25.14,3117.55165471,618
,2019-02-08 00:00:00+00:00,25.35,33.0,34.39,25.3,29587.64209209,3214
,2019-02-09 00:00:00+00:00,32.96,33.97,35.24,32.16,16884.35893898,2031
,2019-02-10 00:00:00+00:00,33.83,35.9,36.33,32.12,10995.40687798,1774
,2019-02-11 00:00:00+00:00,35.9,33.0,36.0,32.17,8770.82090793,1180
,2019-02-12 00:00:00+00:00,33.07,33.73,34.27,32.49,4379.97866869,902
,2019-02-13 00:00:00+00:00,33.91,32.2,34.24,31.19,4261.04990157,815
,2019-02-14 00:00:00+00:00,32.09,32.05,32.58,31.4,4151.65581812,773
,2019-02-15 00:00:00+00:00,32.12,32.79,34.45,31.95,7256.50597901,1017
,2019-02-16 00:00:00+00:00,32.8,33.81,34.0,32.65,4058.09458439,812
,2019-02-17 00:00:00+00:00,33.81,33.76,34.73,33.17,5589.61311551,737
,2019-02-18 00:00:00+00:00,33.73,36.74,37.85,33.62,13989.44356932,1728
,2019-02-19 00:00:00+00:00,36.95,36.1,37.73,36.0,11240.32540795,1286
,2019-02-20 00:00:00+00:00,36.0,39.14,39.95,35.34,11291.40693861,1768
,2019-02-21 00:00:00+00:00,39.28,37.15,39.39,36.39,9808.57651418,1148
,2019-02-22 00:00:00+00:00,37.21,37.88,38.14,36.63,6679.71690365,1031
,2019-02-23 00:00:00+00:00,37.85,39.65,39.92,36.94,10184.94020516,1194
,2019-02-24 00:00:00+00:00,39.63,33.6,40.91,33.07,19449.47879712,2311
,2019-02-25 00:00:00+00:00,33.64,34.75,35.87,33.56,9326.35238435,1170
,2019-02-26 00:00:00+00:00,34.76,33.82,35.06,33.35,5128.24116508,791
,2019-02-27 00:00:00+00:00,33.86,33.94,34.22,32.2,5432.08884115,805
,2019-02-28 00:00:00+00:00,33.87,34.4,34.85,33.85,4875.27729527,873
,2019-03-01 00:00:00+00:00,34.44,35.76,36.85,34.33,5639.5825285,793
,2019-03-02 00:00:00+00:00,35.86,36.82,37.25,35.5,3701.36702554,675
,2019-03-03 00:00:00+00:00,36.83,36.08,37.04,35.72,5712.72103547,585
,2019-03-04 00:00:00+00:00,36.16,34.77,36.38,34.02,4775.19022544,803
,2019-03-05 00:00:00+00:00,34.86,39.76,41.0,34.54,15862.20214319,1618
,2019-03-06 00:00:00+00:00,39.85,42.0,42.9,38.95,14042.79400792,1557
,2019-03-07 00:00:00+00:00,42.13,43.15,44.81,41.12,13991.97105819,1623
,2019-03-08 00:00:00+00:00,43.15,42.59,43.85,41.58,7505.11051924,1099
,2019-03-09 00:00:00+00:00,42.56,44.24,45.35,42.5,8499.19553364,1392
,2019-03-10 00:00:00+00:00,44.27,43.64,44.57,43.12,2761.04529712,703
,2019-03-11 00:00:00+00:00,43.47,41.36,44.0,41.21,7078.1947595,899
,2019-03-12 00:00:00+00:00,41.28,43.19,43.43,39.58,7713.33391649,1031
,2019-03-13 00:00:00+00:00,43.19,41.65,43.19,41.35,7092.39562341,579
,2019-03-14 00:00:00+00:00,41.79,42.07,43.88,40.49,7316.12321732,780
,2019-03-15 00:00:00+00:00,42.14,43.8,44.15,42.11,5713.29536342,953
,2019-03-16 00:00:00+00:00,43.82,45.59,46.0,43.56,5463.34977462,1177
,2019-03-17 00:00:00+00:00,45.6,45.42,45.91,44.73,2644.42963198,628
,2019-03-18 00:00:00+00:00,45.56,44.81,46.81,43.95,5597.6796913,711
,2019-03-19 00:00:00+00:00,44.8,44.88,45.41,44.08,2748.49628554,525
,2019-03-20 00:00:00+00:00,44.73,45.62,45.88,43.35,4152.78551415,723
,2019-03-21 00:00:00+00:00,45.54,44.72,45.8,43.78,4699.31100758,718
,2019-03-22 00:00:00+00:00,44.59,45.0,45.25,44.24,2772.26929847,572
,2019-03-23 00:00:00+00:00,44.9,45.7,45.95,44.78,2896.65302363,1120
,2019-03-24 00:00:00+00:00,45.7,45.16,45.7,44.77,1739.69551507,547
,2019-03-25 00:00:00+00:00,45.18,44.52,45.61,44.1,4136.66433531,613
,2019-03-26 00:00:00+00:00,44.6,44.2,44.88,43.46,5593.33825767,576
,2019-03-27 00:00:00+00:00,44.39,46.58,46.86,44.33,5924.01229662,747
,2019-03-28 00:00:00+00:00,46.59,46.16,46.59,45.68,3138.51893655,602
,2019-03-29 00:00:00+00:00,46.22,47.08,47.19,45.81,4877.26545345,777
,2019-03-30 00:00:00+00:00,46.96,46.52,47.13,46.18,2167.8065227,706
,2019-03-31 00:00:00+00:00,46.52,46.55,46.8,46.18,1562.10904101,554
,2019-04-01 00:00:00+00:00,46.49,46.4,46.8,45.78,4888.24212476,684
,2019-04-02 00:00:00+00:00,46.37,59.09,60.21,46.1,28102.80779033,3504
,2019-04-03 00:00:00+00:00,59.2,64.6,75.95,55.9,47037.63184246,6991
,2019-04-04 00:00:00+00:00,64.58,64.59,68.68,61.06,19149.40154731,2810
,2019-04-05 00:00:00+00:00,65.02,67.97,69.41,64.54,8531.3555672,1390
,2019-04-06 00:00:00+00:00,67.96,71.61,74.9,65.2,10966.7190654,3318
,2019-04-07 00:00:00+00:00,71.57,70.81,72.99,69.2,7827.46038968,2651
,2019-04-08 00:00:00+00:00,70.5,68.7,72.3,66.56,8025.11524484,1475
,2019-04-09 00:00:00+00:00,68.62,66.67,68.7,64.54,4992.69366068,991
,2019-04-10 00:00:00+00:00,66.64,67.48,70.25,66.5,4929.5000005,868
,2019-04-11 00:00:00+00:00,67.77,61.24,67.85,57.53,15948.91049084,2717
,2019-04-12 00:00:00+00:00,60.62,60.33,62.12,58.08,5300.75341485,966
,2019-04-13 00:00:00+00:00,60.25,60.13,62.85,58.8,2470.20749236,927
,2019-04-14 00:00:00+00:00,59.94,64.3,64.36,58.75,2319.22466165,729
,2019-04-15 00:00:00+00:00,63.99,59.76,64.92,57.44,5990.66023764,1050
,2019-04-16 00:00:00+00:00,59.76,61.81,62.76,59.14,3605.32234473,754
,2019-04-17 00:00:00+00:00,61.99,60.9,62.75,60.31,3398.50280929,848
,2019-04-18 00:00:00+00:00,60.92,63.36,64.52,60.92,3347.15813624,807
,2019-04-19 00:00:00+00:00,63.12,63.85,64.33,62.02,3492.03531202,704
,2019-04-20 00:00:00+00:00,63.94,62.97,63.99,61.67,3209.23087496,702
,2019-04-21 00:00:00+00:00,62.97,59.67,63.12,57.74,4871.24858556,1247
,2019-04-22 00:00:00+00:00,59.69,59.5,60.39,58.35,3677.03642078,725
,2019-04-23 00:00:00+00:00,59.46,57.51,61.31,57.33,4521.31923769,1064
,2019-04-24 00:00:00+00:00,57.28,56.83,58.22,54.84,7311.51826956,1602
,2019-04-25 00:00:00+00:00,56.94,54.99,58.14,54.0,4618.89616993,960
,2019-04-26 00:00:00+00:00,55.01,55.48,56.87,53.86,3691.18132508,896
,2019-04-27 00:00:00+00:00,55.8,55.32,55.96,54.83,1668.11494593,698
,2019-04-28 00:00:00+00:00,55.52,52.58,55.71,51.81,5432.23138026,1267
,2019-04-29 00:00:00+00:00,52.5,51.35,53.48,50.25,5388.26152824,855
,2019-04-30 00:00:00+00:00,51.3,56.47,56.92,51.3,6110.31053418,1043
,2019-05-01 00:00:00+00:00,56.48,55.53,57.23,54.31,4269.98271481,797
,2019-05-02 00:00:00+00:00,55.54,55.45,56.14,54.77,2409.38182352,560
,2019-05-03 00:00:00+00:00,55.41,59.14,61.16,55.27,6615.22171419,1317
,2019-05-04 00:00:00+00:00,59.15,58.33,61.57,56.28,4984.7674165,928
,2019-05-05 00:00:00+00:00,58.68,56.96,58.68,56.8,2749.83554345,663
,2019-05-06 00:00:00+00:00,57.11,57.2,58.12,54.35,4765.81101392,834
,2019-05-07 00:00:00+00:00,57.24,56.23,59.3,56.0,5893.39922417,908
,2019-05-08 00:00:00+00:00,55.65,56.89,57.48,54.7,3096.35042571,747
,2019-05-09 00:00:00+00:00,56.9,56.93,57.95,55.51,5372.95825877,1029
,2019-05-10 00:00:00+00:00,56.93,59.18,60.46,55.73,6263.82265244,1371
,2019-05-11 00:00:00+00:00,59.29,67.72,73.7,58.56,23843.40672193,4840
,2019-05-12 00:00:00+00:00,67.7,65.38,72.41,63.64,15250.81754447,2351
,2019-05-13 00:00:00+00:00,65.29,68.07,72.0,64.84,13080.67836055,2068
,2019-05-14 00:00:00+00:00,67.8,70.66,72.91,67.0,13120.86755763,2179
,2019-05-15 00:00:00+00:00,71.24,79.74,81.42,69.87,22259.86596406,3339
,2019-05-16 00:00:00+00:00,79.66,74.99,83.72,71.21,22030.51061544,3042
,2019-05-17 00:00:00+00:00,74.96,71.08,76.48,65.71,13013.8797184,2332
,2019-05-18 00:00:00+00:00,71.08,68.63,71.1,66.66,4194.65348118,1759
,2019-05-19 00:00:00+00:00,68.85,75.01,76.53,68.08,12745.56039582,2315
,2019-05-20 00:00:00+00:00,75.01,71.88,75.01,69.0,6640.22809278,1163
,2019-05-21 00:00:00+00:00,72.19,72.0,73.29,70.37,6492.5520063,1008
,2019-05-22 00:00:00+00:00,71.88,69.64,72.91,68.01,9241.82424366,1062
,2019-05-23 00:00:00+00:00,69.52,70.44,71.05,67.2,6368.99675546,1199
,2019-05-24 00:00:00+00:00,70.23,78.79,81.55,69.8,19454.91145632,3047
,2019-05-25 00:00:00+00:00,79.32,80.79,82.01,78.01,7503.37248994,2140
,2019-05-26 00:00:00+00:00,81.15,88.53,89.45,78.37,17398.05162848,3770
,2019-05-27 00:00:00+00:00,88.1,92.37,96.71,87.33,23563.8136273,4567
,2019-05-28 00:00:00+00:00,91.93,90.82,93.38,88.0,10995.28802971,2310
,2019-05-29 00:00:00+00:00,91.09,91.31,94.0,86.14,14173.21812167,2598
,2019-05-30 00:00:00+00:00,91.45,86.07,95.97,81.0,22823.67660027,4651
,2019-05-31 00:00:00+00:00,86.03,91.0,91.0,83.08,11514.2566285,2731
,2019-06-01 00:00:00+00:00,90.99,90.17,91.67,88.53,6248.30562923,1577
,2019-06-02 00:00:00+00:00,89.88,91.13,93.0,89.03,5166.50956829,1513
,2019-06-03 00:00:00+00:00,91.05,84.01,91.91,83.1,8558.25568061,1376
,2019-06-04 00:00:00+00:00,83.5,80.0,84.99,75.01,14828.76906864,2722
,2019-06-05 00:00:00+00:00,79.99,82.3,83.27,79.3,4400.78353419,1161
,2019-06-06 00:00:00+00:00,82.05,87.63,89.62,79.92,5409.38755406,1311
,2019-06-07 00:00:00+00:00,87.9,92.5,95.0,86.41,14244.36035762,2604
,2019-06-08 00:00:00+00:00,92.5,93.19,94.8,89.72,6268.84308608,1373
,2019-06-09 00:00:00+00:00,93.3,91.0,94.11,89.0,6007.10966908,1300
,2019-06-10 00:00:00+00:00,90.25,101.95,102.65,89.05,18617.01572782,2945
,2019-06-11 00:00:00+00:00,102.25,107.34,110.0,98.74,22838.75811761,3962
,2019-06-12 00:00:00+00:00,107.57,107.68,113.55,103.0,21919.69784508,3592
,2019-06-13 00:00:00+00:00,107.43,103.51,108.48,101.02,13571.99674717,2932
,2019-06-14 00:00:00+00:00,103.6,105.27,108.0,99.84,12012.10179237,2874
,2019-06-15 00:00:00+00:00,105.74,109.98,111.41,105.74,10097.37009683,3529
,2019-06-16 00:00:00+00:00,109.65,109.05,110.29,105.18,6939.63983024,3537
,2019-06-17 00:00:00+00:00,108.84,107.32,109.19,105.8,6323.75840974,1901
,2019-06-18 00:00:00+00:00,107.25,107.91,110.26,103.12,10397.53576431,1835
,2019-06-19 00:00:00+00:00,107.99,107.62,111.79,106.62,8931.83472587,1777
,2019-06-20 00:00:00+00:00,108.22,107.41,108.62,105.41,9653.47232213,1593
,2019-06-21 00:00:00+00:00,107.41,109.35,112.09,107.16,10999.6923199,2519
,2019-06-22 00:00:00+00:00,109.34,111.23,117.49,108.0,16974.38450654,4358
,2019-06-23 00:00:00+00:00,110.78,107.37,111.7,106.51,8118.36930992,1699
,2019-06-24 00:00:00+00:00,107.19,106.75,107.61,103.42,7153.23958489,2167
,2019-06-25 00:00:00+00:00,106.09,106.9,109.0,101.92,10540.46972209,2087
,2019-06-26 00:00:00+00:00,106.9,103.03,109.96,97.51,21028.24320227,4743
,2019-06-27 00:00:00+00:00,103.09,90.3,104.45,85.16,26054.92933495,5788
,2019-06-28 00:00:00+00:00,89.99,94.1,96.15,89.12,9682.55210785,2337
,2019-06-29 00:00:00+00:00,94.53,105.22,107.0,90.42,14273.69597901,2745
,2019-06-30 00:00:00+00:00,105.12,96.95,108.0,94.12,12948.56709856,2325
,2019-07-01 00:00:00+00:00,96.92,97.05,99.28,89.72,11144.16117348,1939
,2019-07-02 00:00:00+00:00,97.41,93.7,97.83,88.41,8663.03619969,1742
,2019-07-03 00:00:00+00:00,94.17,97.0,98.06,93.38,5338.86427242,1250
,2019-07-04 00:00:00+00:00,96.97,95.6,101.98,94.44,6758.35929483,1291
,2019-07-05 00:00:00+00:00,95.36,94.8,96.52,93.41,3033.74671598,866
,2019-07-06 00:00:00+00:00,95.36,94.22,97.58,93.76,2508.24916177,710
,2019-07-07 00:00:00+00:00,94.01,96.39,96.79,93.47,2392.17895325,785
,2019-07-08 00:00:00+00:00,96.32,98.57,100.45,94.74,4976.06020817,1084
,2019-07-09 00:00:00+00:00,98.53,95.56,99.22,94.5,5570.45488766,1239
,2019-07-10 00:00:00+00:00,95.98,87.18,97.0,81.78,12944.0088829,2943
,2019-07-11 00:00:00+00:00,87.19,82.18,87.19,75.92,15739.73046193,2867
,2019-07-12 00:00:00+00:00,81.95,83.98,86.52,80.92,5145.12791382,1215
,2019-07-13 00:00:00+00:00,83.99,81.05,83.99,77.47,5142.3797005,1009
,2019-07-14 00:00:00+00:00,80.85,71.0,80.99,70.45,12092.82147632,2303
,2019-07-15 00:00:00+00:00,73.28,72.57,74.99,67.68,10445.59612354,2176
,2019-07-16 00:00:00+00:00,72.57,64.54,74.24,61.48,16960.68449212,2884
,2019-07-17 00:00:00+00:00,65.2,72.31,76.0,62.4,17336.76640632,2388
,2019-07-18 00:00:00+00:00,72.8,80.55,84.36,70.3,21118.06131992,1848
,2019-07-19 00:00:00+00:00,80.99,78.93,80.99,76.29,4390.74673479,955
,2019-07-20 00:00:00+00:00,78.72,79.99,84.5,78.2,6283.90934685,1116
,2019-07-21 00:00:00+00:00,80.37,80.04,81.85,77.2,4464.00669634,737
,2019-07-22 00:00:00+00:00,80.36,76.53,80.48,72.81,6451.5552931,1015
,2019-07-23 00:00:00+00:00,76.62,72.78,76.62,70.94,5812.2711673,1000
,2019-07-24 00:00:00+00:00,72.0,75.84,77.7,70.02,5997.29549211,912
,2019-07-25 00:00:00+00:00,75.66,75.13,77.57,74.0,4991.08083392,844
,2019-07-26 00:00:00+00:00,74.77,76.39,76.51,72.64,3003.74865007,770
,2019-07-27 00:00:00+00:00,75.94,71.84,76.98,70.5,5361.23266249,1077
,2019-07-28 00:00:00+00:00,72.08,72.95,73.55,67.86,4510.5871645,791
,2019-07-29 00:00:00+00:00,72.95,74.18,74.73,71.09,5082.56173235,770
,2019-07-30 00:00:00+00:00,73.91,74.35,76.27,72.79,5361.92560521,1029
,2019-07-31 00:00:00+00:00,74.3,81.41,82.0,74.02,9000.90181146,1447
,2019-08-01 00:00:00+00:00,81.54,81.6,82.98,78.82,6848.65139695,1171
,2019-08-02 00:00:00+00:00,81.35,78.2,82.69,76.29,6095.92387036,1140
,2019-08-03 00:00:00+00:00,77.88,77.15,79.49,76.75,3091.89787584,829
,2019-08-04 00:00:00+00:00,77.65,76.37,77.97,74.59,3584.03622038,823
,2019-08-05 00:00:00+00:00,76.51,79.4,88.67,76.37,16316.4022114,2190
,2019-08-06 00:00:00+00:00,79.22,76.66,81.22,74.54,6697.10107882,1259
,2019-08-07 00:00:00+00:00,75.88,74.0,77.5,71.46,6426.08198407,1107
,2019-08-08 00:00:00+00:00,74.21,73.87,75.6,72.3,4625.45876164,925
,2019-08-09 00:00:00+00:00,74.09,69.8,74.24,68.17,7213.26108399,1414
,2019-08-10 00:00:00+00:00,69.99,70.69,72.63,68.09,4570.03618868,1051
,2019-08-11 00:00:00+00:00,70.74,75.0,75.76,70.74,4513.50516983,1006
,2019-08-12 00:00:00+00:00,74.51,70.91,74.77,70.59,5120.12501097,867
,2019-08-13 00:00:00+00:00,71.11,70.01,71.8,68.74,7086.97098973,885
,2019-08-14 00:00:00+00:00,70.24,62.9,71.21,62.06,13449.64626146,1879
,2019-08-15 00:00:00+00:00,62.98,63.05,64.19,58.9,16283.47591889,2028
,2019-08-16 00:00:00+00:00,63.21,61.63,63.3,59.64,9019.01768268,989
,2019-08-17 00:00:00+00:00,61.72,60.04,61.76,59.16,4533.14765152,828
,2019-08-18 00:00:00+00:00,59.92,62.84,64.35,59.12,6918.8159387,925
,2019-08-19 00:00:00+00:00,62.84,63.84,65.0,62.08,9240.30298415,899
,2019-08-20 00:00:00+00:00,63.68,61.61,63.79,60.77,6339.63998084,648
,2019-08-21 00:00:00+00:00,61.74,60.22,61.97,57.88,7513.89213212,974
,2019-08-22 00:00:00+00:00,60.64,60.17,61.48,58.75,5230.35191781,757
,2019-08-23 00:00:00+00:00,60.0,61.64,62.66,59.5,4643.7401425,689
,2019-08-24 00:00:00+00:00,61.45,59.97,61.45,58.27,3621.52832529,628
,2019-08-25 00:00:00+00:00,59.81,58.94,60.98,57.77,3320.96797621,525
,2019-08-26 00:00:00+00:00,59.0,60.17,61.69,58.8,2624.11634599,549
,2019-08-27 00:00:00+00:00,60.17,59.34,60.18,58.63,3906.57742987,556
,2019-08-28 00:00:00+00:00,58.92,54.62,59.62,50.2,12938.27975098,1560
,2019-08-29 00:00:00+00:00,54.81,52.24,54.81,50.63,7989.24265303,1202
,2019-08-30 00:00:00+00:00,52.22,52.94,54.23,51.06,6992.68181725,1123
,2019-08-31 00:00:00+00:00,53.0,53.01,53.67,51.37,6650.54952697,970
,2019-09-01 00:00:00+00:00,52.99,54.63,55.4,52.8,4763.63919246,751
,2019-09-02 00:00:00+00:00,54.39,55.67,56.5,53.74,8898.54212493,1147
,2019-09-03 00:00:00+00:00,55.66,57.25,58.69,55.5,6356.09917004,1020
,2019-09-04 00:00:00+00:00,56.88,54.92,57.22,54.44,3641.09093406,676
,2019-09-05 00:00:00+00:00,54.85,53.27,55.21,52.29,6218.21677151,606
,2019-09-06 00:00:00+00:00,53.27,52.92,55.46,52.3,6072.54382486,684
,2019-09-07 00:00:00+00:00,52.79,56.23,57.98,52.71,3610.77155675,626
,2019-09-08 00:00:00+00:00,56.23,57.14,58.88,55.46,4817.06098331,773
,2019-09-09 00:00:00+00:00,57.36,57.04,57.85,55.36,3672.14852406,600
,2019-09-10 00:00:00+00:00,56.97,57.31,59.36,56.42,4538.56567138,662
,2019-09-11 00:00:00+00:00,57.49,56.5,57.8,55.4,2550.77561932,485
,2019-09-12 00:00:00+00:00,56.74,56.07,56.87,55.5,2236.00561295,538
,2019-09-13 00:00:00+00:00,56.18,55.3,56.51,54.02,3496.97079789,581
,2019-09-14 00:00:00+00:00,55.21,56.45,57.31,54.62,2139.21151866,443
,2019-09-15 00:00:00+00:00,56.41,56.05,56.99,55.47,1619.53979566,428
,2019-09-16 00:00:00+00:00,56.32,58.44,59.99,56.01,5060.7356462,841
,2019-09-17 00:00:00+00:00,58.46,59.18,62.79,58.1,5283.11660921,1055
,2019-09-18 00:00:00+00:00,59.43,62.34,64.19,59.39,4370.74684747,931
,2019-09-19 00:00:00+00:00,62.26,61.69,62.26,58.23,7199.41498313,917
,2019-09-20 00:00:00+00:00,61.16,60.55,61.42,58.21,4320.01991363,683
,2019-09-21 00:00:00+00:00,60.48,58.9,60.54,58.0,1959.75884956,487
,2019-09-22 00:00:00+00:00,58.82,58.27,58.9,57.0,3216.70658604,527
,2019-09-23 00:00:00+00:00,58.27,53.46,59.63,49.52,8486.92797564,1241
,2019-09-24 00:00:00+00:00,53.43,45.7,54.34,43.0,29486.99155943,3843
,2019-09-25 00:00:00+00:00,45.3,46.73,47.44,43.0,20177.6476811,2393
,2019-09-26 00:00:00+00:00,46.56,44.87,46.89,40.19,11467.31245581,1483
,2019-09-27 00:00:00+00:00,44.78,45.63,46.36,42.9,4580.42395327,1010
,2019-09-28 00:00:00+00:00,45.75,45.22,45.99,43.91,5036.06935959,691
,2019-09-29 00:00:00+00:00,45.31,43.89,45.35,42.71,7819.42086143,711
,2019-09-30 00:00:00+00:00,44.04,45.73,45.9,43.0,6359.30266849,940
,2019-10-01 00:00:00+00:00,45.7,45.43,47.49,44.8,6483.43284803,908
,2019-10-02 00:00:00+00:00,45.57,45.92,46.4,45.03,2079.50437491,602
,2019-10-03 00:00:00+00:00,45.79,45.81,46.33,43.11,3660.90596583,548
,2019-10-04 00:00:00+00:00,45.53,45.95,46.78,45.0,2776.35371751,613
,2019-10-05 00:00:00+00:00,45.83,46.01,46.65,45.11,2241.08594841,434
,2019-10-06 00:00:00+00:00,46.11,44.2,46.17,43.5,4230.6326349,547
,2019-10-07 00:00:00+00:00,44.16,47.02,47.79,43.07,4394.48485934,639
,2019-10-08 00:00:00+00:00,47.2,46.82,47.55,46.33,2280.83667937,511
,2019-10-09 00:00:00+00:00,46.77,48.56,49.12,46.31,5117.23849662,646
,2019-10-10 00:00:00+00:00,48.73,46.36,48.82,46.07,3285.44994462,571
,2019-10-11 00:00:00+00:00,46.45,44.14,47.05,43.98,12627.74664979,761
,2019-10-12 00:00:00+00:00,44.47,44.25,44.89,44.03,1907.80976098,409
,2019-10-13 00:00:00+00:00,44.19,44.86,45.72,44.1,3139.90287233,477
,2019-10-14 00:00:00+00:00,44.72,45.31,45.58,44.69,2271.18142429,371
,2019-10-15 00:00:00+00:00,45.33,42.8,45.69,42.4,6387.91494603,706
,2019-10-16 00:00:00+00:00,42.75,41.05,43.41,40.05,5014.45344248,748
,2019-10-17 00:00:00+00:00,41.06,42.75,42.98,40.3,2100.57317811,490
,2019-10-18 00:00:00+00:00,42.82,41.2,42.83,40.6,3924.21802109,644
,2019-10-19 00:00:00+00:00,41.26,41.68,42.28,40.65,2981.00357161,419
,2019-10-20 00:00:00+00:00,41.67,42.6,42.96,40.88,3304.56701128,433
,2019-10-21 00:00:00+00:00,42.55,42.2,43.02,41.5,2358.28789577,445
,2019-10-22 00:00:00+00:00,42.26,41.52,42.58,41.3,2044.01295912,381
